feedback_id,order_id,customer_id,rating,feedback_category,sentiment,feedback_date
4140403,2548125971,7228206,4,delivery,negative,2023-08-16
2844735,2390111460,70608515,3,app experience,neutral,2024-11-13
7650611,8309485249,87200291,1,product quality,negative,2024-02-13
5554616,8322543480,34668988,5,app experience,positive,2024-05-08
9733512,2819200158,64497538,4,app experience,,2024-01-05
2257268,7087151227,49795571,1,product quality,neutral,2024-03-09
9893663,6704234561,51833636,3,app experience,positive,2025-02-20
7777945,6998410196,78748184,1,app experience,neutral,2023-02-25
4059087,707035635,61618079,4,delivery,negative,2024-08-26
8035698,543400704,60300263,4,app experience,neutral,2023-11-10
5696948,3604694195,34713143,2,delivery,neutral,2023-12-05
9678367,3560549947,42465414,5,app experience,positive,2023-05-02
5252675,9982178143,89968482,1,product quality,negative,2023-12-19
7265679,1423646541,48730063,5,customer service,neutral,2024-05-09
1966080,7441941402,16785724,3,product quality,neutral,2024-09-18
2868057,8395661807,4386273,2,delivery,neutral,2024-03-02
4416255,5480656353,11446157,3,delivery,positive,2023-10-31
3755168,4561602092,53624677,3,app experience,positive,2024-05-02
9857162,1695982633,81382213,1,delivery,neutral,2024-10-10
124508,6309447153,74212242,2,delivery,neutral,2024-08-30
4830097,4796733514,87251489,4,delivery,negative,2024-12-26
9831534,2858966982,77214094,1,delivery,negative,2023-08-11
5730284,6948607495,18259715,3,delivery,neutral,2023-11-07
7065793,4959271803,11082181,1,delivery,negative,2023-05-25
7733566,5669689881,7728406,1,product quality,negative,2023-12-28
7602011,5352265711,75928073,1,product quality,negative,2023-05-16
9157682,5498551836,62243869,5,customer service,negative,2024-07-25
2443721,6556845822,68692574,4,app experience,positive,2024-05-10
3048402,5167008199,76359458,4,delivery,negative,2023-09-28
5135242,966294309,89619421,3,delivery,neutral,2024-10-06
5106195,3163611427,85074810,2,delivery,neutral,2024-02-17
4946224,203136866,91320466,5,customer service,,2023-05-03
1860362,1815555165,58085779,2,delivery,neutral,2024-04-24
8545459,1874499212,64162093,4,app experience,negative,2024-12-11
5712941,4012779165,84641682,4,delivery,negative,2024-10-01
2793942,3669023899,81183415,4,delivery,neutral,2023-06-06
3199955,9296381620,50630016,2,customer service,neutral,2025-01-18
6795405,2725513934,54799731,4,customer service,positive,2023-12-19
2492010,5564338561,61226563,1,product quality,neutral,2024-10-10
2128627,4701778121,23348269,2,delivery,negative,2023-07-11
9220379,9529272337,29973346,1,app experience,positive,2025-01-29
3767076,869910650,34755436,4,customer service,positive,2023-05-23
5313010,2127080399,84468124,2,,negative,2023-10-15
3909512,3547439109,33481252,3,,negative,2023-04-05
1313671,997535715,21409946,1,product quality,negative,2024-05-20
8375675,2442453181,16543242,1,delivery,neutral,2023-08-23
8050235,1182120536,4386273,4,app experience,negative,2024-11-22
3769570,2819297954,5540556,3,product quality,neutral,2023-10-24
9494479,9870956079,39423691,5,delivery,positive,2024-09-08
6092101,6032675432,63368244,1,customer service,neutral,2024-11-13
5033644,329790912,76925460,1,product quality,neutral,2024-03-04
4434275,6459815532,43295656,1,product quality,negative,2024-08-23
3973915,9214523757,59619739,1,delivery,positive,2024-12-20
7463852,9450279027,38694209,5,delivery,positive,2024-04-26
9489299,6265551101,38568692,2,delivery,neutral,2023-10-08
2182656,4138526838,33871107,2,product quality,negative,2024-02-06
280405,8005579633,89617089,5,customer service,positive,2024-09-17
5615234,3442984170,55472026,5,customer service,positive,2024-04-21
2289176,8711550413,68941950,4,customer service,neutral,2024-04-18
3881592,2509593585,58111297,4,delivery,positive,2024-10-24
7563634,6126557370,61982521,2,delivery,positive,2023-05-03
5509014,9876119035,29095552,3,product quality,negative,2023-08-22
3254755,3739042166,92416428,3,customer service,positive,2023-11-30
4479766,7938944124,85074810,4,delivery,positive,2023-08-19
7080415,506804807,9107360,3,app experience,positive,2024-07-22
1094004,3577900599,28286754,2,app experience,neutral,2024-05-22
4435159,8337599633,41073776,3,app experience,positive,2024-10-02
9449416,8611745429,88045094,1,delivery,neutral,2024-06-03
7804494,2990223879,72359843,1,customer service,positive,2023-03-12
7791110,52324496,81605722,1,product quality,neutral,2023-12-27
7926825,6594929133,45868300,4,app experience,neutral,2024-04-25
6510010,2480235830,31324823,4,delivery,negative,2023-09-14
2675002,9667072962,50781611,1,delivery,positive,2024-10-02
88259,277700053,1174162,4,app experience,positive,2024-08-28
1831132,5691623788,60757351,4,delivery,neutral,2023-06-08
6485371,6845696161,37759707,3,app experience,negative,2023-04-04
8796506,4098488449,60049160,2,product quality,negative,2023-06-26
170656,5653623743,96461062,5,delivery,negative,2025-01-25
1594625,6416399784,34156884,3,product quality,negative,2023-07-13
4609884,4365565386,54145987,2,product quality,negative,2023-04-17
8384299,6423269418,30643619,1,app experience,negative,2025-01-21
4529301,1020534590,48150243,2,product quality,neutral,2023-12-21
7658175,4015289878,72489544,2,product quality,negative,2025-03-28
9247611,9959668334,80935110,1,delivery,negative,2024-11-26
7459110,8054387790,84953008,2,delivery,negative,2023-11-05
7825181,4795344310,91562028,1,app experience,neutral,2023-06-16
5789204,2205862234,52001314,5,delivery,positive,2024-02-26
673936,4686249863,21701991,1,delivery,negative,2023-09-12
9237596,1270524770,11478478,1,product quality,neutral,2023-08-26
183343,5743550453,93699264,3,customer service,negative,2024-02-27
5727820,5309699078,81584486,1,delivery,negative,2025-02-01
7383305,7565768030,15830066,2,app experience,negative,2024-10-26
9333668,3210260715,68939350,1,product quality,negative,2023-05-12
6576033,6657245289,820740,1,delivery,negative,2023-10-13
436700,7854526965,48228547,5,delivery,neutral,2024-07-19
5799744,2770948451,22077605,3,delivery,negative,2023-07-19
5794937,624070426,41640262,3,delivery,negative,2023-10-22
8049438,891583492,13651980,1,product quality,neutral,2024-05-30
8269633,5811206654,70391758,1,product quality,neutral,2024-08-04
7056875,809894905,82374625,5,delivery,positive,2023-06-28
7948957,8209000496,63948546,1,app experience,neutral,2024-01-06
1693544,4901288364,44723662,1,app experience,negative,2024-11-01
9574804,5890338566,81337068,2,app experience,positive,2024-11-15
5417385,2745295248,40643232,2,,neutral,2023-05-22
4002875,5708700204,40387944,3,app experience,neutral,2023-11-30
3822266,8643851643,57360162,2,delivery,negative,2024-03-24
8851535,4525287277,74174956,5,delivery,neutral,2024-02-27
1756163,6154459753,82179338,4,delivery,negative,2024-09-15
3101725,2587790388,45586151,3,customer service,negative,2023-08-07
1439305,2665891587,86636273,1,delivery,negative,2023-08-24
9396703,6996561687,3844290,5,app experience,negative,2023-10-24
918917,961607638,55170753,1,customer service,negative,2023-06-22
4282954,4385491839,7228206,1,delivery,neutral,2024-01-26
3902960,1279200190,84468124,2,customer service,neutral,2024-09-16
6004406,9668698616,76441843,2,delivery,neutral,2024-07-09
8187670,4813038298,27304827,5,customer service,negative,2024-01-03
2202823,2030125421,44477365,1,product quality,negative,2023-11-19
3827822,6997235339,87669943,3,customer service,negative,2024-07-19
4808332,7438342576,82585664,5,app experience,negative,2024-11-06
8641510,9958423263,47503133,3,delivery,neutral,2024-11-27
8448887,3416693628,52428250,1,delivery,negative,2023-07-02
7557504,3440579647,89950235,3,app experience,negative,2024-02-05
559101,5307231496,14330483,1,app experience,negative,2023-03-26
903092,4779055734,36587003,1,product quality,negative,2024-10-02
9929077,3834705841,54375571,4,app experience,neutral,2024-08-29
1263914,9080324081,48554440,4,customer service,negative,2024-12-16
1604057,2500757555,65488134,2,app experience,neutral,2023-10-19
3869991,1292986566,47503133,1,product quality,negative,2024-06-28
1404411,6602362287,5961261,3,delivery,positive,2024-01-23
3489479,184844043,33331259,2,delivery,neutral,2023-11-19
66513,936587253,93699264,4,delivery,neutral,2024-11-16
6629661,2834429147,66742602,1,delivery,negative,2024-10-11
3170349,114306835,13251137,2,delivery,positive,2024-02-13
4812643,1675849477,36998375,5,app experience,neutral,2024-09-12
8618527,5191052705,6579892,4,delivery,neutral,2024-08-06
5374112,7068834722,45314389,3,delivery,positive,2025-01-03
1320563,5051330893,74230420,3,delivery,positive,2025-02-07
5097672,6065496420,12277039,3,app experience,neutral,2024-01-26
8643088,7574848635,79206969,1,delivery,negative,2024-03-26
6196664,8793868975,16256136,2,delivery,neutral,2024-05-23
5518136,5381466176,64106072,3,delivery,positive,2024-11-18
4748833,7709366480,91024604,4,delivery,neutral,2023-08-14
4706967,4936667930,18567760,3,app experience,positive,2024-02-02
5307842,6860925755,14272050,4,delivery,negative,2025-02-15
834707,5486433396,9278983,5,delivery,positive,2024-05-30
4745815,7089292009,8791577,5,delivery,negative,2024-04-12
1997010,5350760367,25587553,3,app experience,neutral,2024-09-15
4709509,5581769906,41164215,4,delivery,negative,2023-12-11
2184540,6256637306,3096845,2,product quality,negative,2024-04-19
968472,2999946056,92306841,4,delivery,positive,2024-08-22
5694919,5218488175,57833505,2,app experience,positive,2024-12-10
4903911,8297436592,46802633,2,delivery,neutral,2025-01-28
387152,1806118907,75752515,5,customer service,neutral,2023-01-17
4396734,6999224625,49806393,5,app experience,neutral,2024-10-02
9824272,1809997641,48281892,2,app experience,negative,2024-10-26
7239237,7528090614,73639935,5,app experience,positive,2024-08-07
8398849,4884904912,36737539,5,customer service,positive,2023-03-25
6593156,9811235698,58929595,3,product quality,neutral,2024-05-09
6522927,5616653529,52001314,4,app experience,positive,2023-02-11
4722643,7188183056,84953008,3,customer service,negative,2024-07-17
108132,7898301143,73660582,1,app experience,neutral,2023-02-23
4257042,5222677885,31582950,1,app experience,neutral,2023-06-16
4176652,8544952346,61618079,1,customer service,neutral,2023-05-28
3086538,9403371764,3096845,1,product quality,negative,2024-12-19
4221835,3956205476,57892837,1,app experience,negative,2024-10-28
6698473,5678362658,58513300,4,customer service,neutral,2024-01-23
3902539,8131610255,90448312,5,customer service,negative,2024-04-05
9204348,4722653990,95428692,2,customer service,negative,2023-02-14
4602515,6613853662,75474920,5,app experience,negative,2023-10-07
2431502,8274987671,19523014,4,customer service,positive,2023-07-09
5502049,5519983123,78678612,4,,negative,2023-11-26
914718,2746329488,35156679,1,delivery,neutral,2023-05-06
5412857,6443285614,2400009,3,app experience,negative,2024-02-16
3384872,6932426427,31384626,2,delivery,negative,2024-12-14
2239723,1796512004,19741509,2,customer service,positive,2023-06-16
556949,1464518253,12695670,1,customer service,positive,2024-02-11
2094700,3585105627,41168392,3,app experience,positive,2023-03-16
6424645,5387247994,19182548,2,delivery,negative,2024-10-11
5821913,7568171531,46504355,,,,
8071032,4111193446,85020453,3,product quality,negative,2024-06-28
909118,8683154153,89986926,1,product quality,neutral,2025-01-01
7865004,5712367183,85763665,1,delivery,negative,2025-01-24
2717837,3952854723,88739922,2,product quality,neutral,2024-03-30
7148726,4631387671,86704661,1,app experience,positive,2024-09-03
360914,2145309969,35988028,5,customer service,neutral,2024-08-23
5457525,4314762741,61516967,3,delivery,negative,2024-01-29
9561182,7401889152,15733078,4,delivery,negative,2024-05-27
686047,1932040824,32987624,5,customer service,negative,2024-02-15
8867293,9836424713,53815931,2,product quality,negative,2023-12-08
5881825,9882312203,65134271,1,product quality,neutral,2023-10-09
1590770,3082649585,92409489,5,app experience,neutral,2023-09-01
5950548,6033878151,61226563,1,delivery,negative,2024-12-20
2749431,6395547592,43799224,2,product quality,negative,2024-02-17
8623710,372962997,43799224,4,delivery,positive,2025-01-30
9219270,2988215377,46802633,4,app experience,neutral,2023-11-19
4603544,7081583361,39093069,1,product quality,negative,2024-04-25
7789018,1860491452,99893898,1,customer service,positive,2023-03-06
9263417,7499656197,12469338,4,customer service,negative,2024-05-22
8966009,4507112412,47577193,3,app experience,neutral,2023-04-26
6754002,9214595868,98211325,4,app experience,positive,2024-11-29
9980417,253430904,16543242,2,customer service,positive,2024-01-10
8417158,5574588218,48281892,4,delivery,negative,2023-12-20
8340197,2817281674,73869823,5,delivery,positive,2024-08-28
1957484,4932779616,90021871,1,delivery,positive,2023-05-06
6273223,7932879650,81088747,4,app experience,positive,2025-01-27
208810,997698125,97492493,1,product quality,negative,2024-01-29
8775121,2403547563,59677346,4,delivery,negative,2024-11-28
2887519,8875483494,34787383,5,app experience,positive,2024-07-18
7343729,883548284,3408982,5,customer service,negative,2023-02-26
8174698,2364229435,69339331,5,customer service,positive,2024-02-29
574977,6845869445,54730270,4,customer service,negative,2024-11-27
9376458,397818832,75467328,1,app experience,neutral,2023-11-18
3873048,304166272,34835738,4,delivery,negative,2025-01-13
8028419,1575626085,78157360,5,customer service,negative,2023-09-08
1092177,3945644714,92356639,2,customer service,negative,2024-06-25
7407121,8370213291,10855630,1,product quality,neutral,2024-01-23
6852937,2185375786,46313756,5,app experience,neutral,2023-06-07
1018594,1828975788,41155125,2,delivery,positive,2023-09-09
2182984,4319450104,7288562,3,delivery,positive,2023-07-20
8858173,5059765199,91562028,4,customer service,negative,2025-01-23
8888295,5360089735,21425168,5,customer service,negative,2023-11-23
104670,8008211695,77397957,3,,neutral,2023-04-12
350426,4400031082,46682777,5,delivery,positive,2024-10-13
5963883,9582738204,88312515,1,customer service,neutral,2024-04-13
4345084,1368450162,14974554,1,product quality,negative,2023-11-10
7593475,56705032,63060947,4,customer service,negative,2023-11-13
1109573,2407168640,78254569,2,delivery,negative,2024-02-11
3244974,530588807,25722990,1,delivery,negative,2023-05-21
9005162,9975541696,59890331,1,product quality,negative,2024-05-08
2756848,8602707005,77673290,4,app experience,negative,2024-04-29
